# Wizidagiha i zadspram (WZ-K35-outdated)
# Manuscript: K35
# Text identifier: WZ-K35-outdated
# Text UUID: 7adbb5bd-006f-4f33-83a8-75e650cf2435
# Source: https://www.mpcorpus.org/corpus/sections/7adbb5bd-006f-4f33-83a8-75e650cf2435
# API: https://www.mpcorpus.org/api/sections/?text_identifier=WZ-K35-outdated&type=sentence
# Exported from MPCD public API on 2026-05-26
# Paragraph source: MPCD left sidebar section_type=section
# Format: sentence_identifier<TAB>paragraph<TAB>transcription tokens

WZ-K35-outdated s498	wz 25.1	kū pad dahsālagīh mēdōmāh hāxtēd pad gōspandestān wēšag kē hzwlya ud warāz gāh
WZ-K35-outdated s499	wz 25.2	pad wīstsālagīh hāxtēd kndk ī kwndʾ pus
WZ-K35-outdated s500	wz 25.3	pad sīhsālagīh rasēnd xyōn ō ērān dehān wardag gīrēnd ān ī hutōhmagtar az kanīgān
WZ-K35-outdated s501	wz 25.4	pad čehelsālagīh zād wahunēm ī ʾwlwštʾlʾn
WZ-K35-outdated s502	wz 25.5	pad čehelhaftsālagīh widerēd zarduxšt kē bawēd haftādhaft sāl čēhel rōz ardwahišt māh xwarrōz pad hašt māh wihēzag ō day māh xwarrōz yblwntyīhist čiyōn yazišnīg ham ardwahišt māh
WZ-K35-outdated s503	wz 25.6	pad šaštsesālagīh frašōštar bē widerēd
WZ-K35-outdated s504	wz 25.7	pad šaštčahārsālagīh ǰāmāsp čiyōn pas az zarduxšt mowbedān mowbed būd
WZ-K35-outdated s505	wz 25.8	pad haftādsesālagīh hngwhlwš ī ǰāmāsp pus
WZ-K35-outdated s506	wz 25.9	pad haštādsālagīh asmōxwanwad
WZ-K35-outdated s507	wz 25.10	pad haštādsālagīh … ī ǰādūg xwānīhist ōzanīhist šaš az dēnwarān ī meh ī ast dō duxt ī zarduxšt kē =šān nām frēn ud srid ud ahlawstūd ī mēdōmāh ud any se kē =šān nāmčišt az dēn
WZ-K35-outdated s508	wz 25.11	pad sadsālagīh az wahunēm kē pad čehelsālagīh ī dēn zād gywn zād ud pad sālagīh bē widerēd pad sadhāwištīh
WZ-K35-outdated s509	wz 25.12	pad sesadsālagīh andar rōzšabīh bawēd pas dēn āšōbīhēd ud xwadāyīh čandīhēd
WZ-K35-outdated s510	wz 26.–	abar se dād ī zarduxšt pad pahlomīh čāšt
WZ-K35-outdated s511	wz 26.1	fradom ēn apahikārradīhā pad kasān ma šawēd
WZ-K35-outdated s512	wz 26.2	didīgar ka =tān adādestānīhā abar rawānd dādestānānōmandīh pēš dārēd
WZ-K35-outdated s513	wz 26.3	sidīgar xwēdōdah ī abēzag tōhmagrawišnīh rāy zīndagān pāšomkunišnān kē ptlʾnyk" ō huzāyišnīh ī frazendān
WZ-K35-outdated s514	wz 27.–	abar panǰ xēm ī āsrōnān ud dah andarz kē =š hamāg andarz ī dēn abar paywastag
WZ-K35-outdated s515	wz 27.1	ān panǰ xēm fradom awināhīh
WZ-K35-outdated s516	wz 27.2	didīgar wizīnkirdārīh ī andarg menišnān ud gōwišnān
WZ-K35-outdated s517	wz 27.2	mādayān bē wizīdan ī zanišn az azanišnīh čiyōn xrafstarān az gōspandān ud dahišn az adahišn čiyōn ahlawān arzānīgān az druwandān anarzānīgān
WZ-K35-outdated s518	wz 27.3	sidīgar dastwardārīh čiyōn hamē ān ī rad ī dānāgtar ud rāstgōwišntar kē dēnāgāhīhā hammōxtēd ud rāstīhā hammōzēd
WZ-K35-outdated s519	wz 27.4	čahārom yazišn čiyōn yazišn ī ohrmazd mādayān pad hamāg wehīh dādārīh xwadāyīh šnāxtan menīdan pad =iš dēn āstawān būdan ud kustīg nišān ī =š dēn rāy bastag čāštan
WZ-K35-outdated s520	wz 27.4	yazišn ī rōšnān niyāyišnōmandīhā
WZ-K35-outdated s521	wz 27.4	yazišn ī 4ān zahagān ī ast ātaxš wād zamīg ud āb kē kālbodōmand dāmān az =iš passāzīhist pāk yōǰdāsrēnīdan az nasāy ud daštān ud hixr ud abārīg wināhišn dāštan tā čihrān ī az =iš passāzīhēnd druyistčihrtar ud hubōytar ud pāktar ud kamāhōgtar bawēnd
WZ-K35-outdated s522	wz 27.4	yazišn ī mardōm rādīhā ī abar dānišn xwāstag
WZ-K35-outdated s523	wz 27.4	yazišn ī gōspandān wāstar ud kambēšišnīh ud paymāndārišnīh
WZ-K35-outdated s524	wz 27.4	yazišn ī urwarān zlytwnpšetan pazzāftan ō xwarišnīh ī arzānīgān handāxtan
WZ-K35-outdated s525	wz 27.4	yazišn ī stāyišnīg hamāg yazdān rōšnān gētīdahišnān husazāgīhā stāyīdan u =šān hamēstār kōxšīdan čiyōn bowandag stāyišnīh pad bowandag ōšmurišnīh ī dēn šāyēd
WZ-K35-outdated s526	wz 27.4	yazišn ī kadārizēw xwēšpēšagīhā xwēškārīh čand kamwināhīhātar šāyēd rawāg dāštan
WZ-K35-outdated s527	wz 27.5	panǰom rōzānšabān xwāyišnīhā abāg xwēš druz kōxšīdan zīndagīh drahnā az āstawānīh ī dēn bē nē waštan xwēškārīh az dast nē šbkwnty
WZ-K35-outdated s528	wz 27.6	ān dah andarz fradom husrawīh ī xwēš sālār ud hammōzgār ud rad ud pt abāyistan rāy husrawīhāraftan
WZ-K35-outdated s529	wz 27.7	didīgar dušsrawīh ī xwēšān sālārān nē būdan rāy az dušsrawīh škeft pahrēz būdan
WZ-K35-outdated s530	wz 27.8	sidīgar ān ī xwēš hammōzgār pad ān ī darāztar čōb nē zadan ud nē bēšīdan rāy ān ī =š nē āšnūd az xwēš hammōzgār pad =iš nām nē srawēnīdan
WZ-K35-outdated s531	wz 27.9	čahārom nāmpaydāgīh az ahlawān nē appurdan rāy čē hammōxt az xwēš hammōzgār rādīhā abāz ō arzānīgān abespārdan
WZ-K35-outdated s532	wz 27.10	panǰom rawāgdēnīh rāy kirbakkarān mizd ud bazzakkarān tōzišn pad dād nihādan
WZ-K35-outdated s533	wz 27.11	šašom ahlāyīh daxšag andar xwēš mān mehmān kirdan rāy rāh ī wehān ō xānag wišādagīhā dāštan
WZ-K35-outdated s534	wz 27.12	haftom druz andar wārom ahōšīhā nē ēstādan
WZ-K35-outdated s535	wz 27.13	haštom druz az wārom brīdan rāy kēn az menišn ōgārdan ud az wināh tēz ptykyk būdan
WZ-K35-outdated s536	wz 27.14	nowom pēšrawišnīh ud pasrawišnīh ī dēn bē šnāxtan ud pēšrawišnīh ī dēn frāz ō pēš dāštan u =š kār ud bahr pad =iš xwāstan pasrawišnīh ka petyārag bē ō dēn rasēd dēn abāz ō pēš dāštan ud tan pad mkndīh ī dēn dāštan
WZ-K35-outdated s537	wz 27.15	dahom srōšdārīh rāy andar xwadā ud rad ud dastwar ī dēnīg huniyōxš būdan
WZ-K35-outdated s538	wz 28.–	abar se bazišn ī dēn ī ast hangirdīg ud mayānag ud gwkʾnyk kē =š baxšišn ēk ristag hambrahmīh kū xwad ast ahunawar nišān ī naskān
WZ-K35-outdated s539	wz 28.1	pad fradomīh ahunawar baxšīhist ō se paymān čiyōn pad any dar nimūd
WZ-K35-outdated s540	wz 28.1	pad hamristag ī gāhāniz ō se ī ast segāh ud čahārgāh ud panǰgāh
WZ-K35-outdated s541	wz 28.1	ēdōn =iz naskān ō se ī xwānīhēd gāhānīg ud hādamānsrīg ud dādīg
WZ-K35-outdated s542	wz 28.2	pas baxšīhēd ahunawar ō šaš ī nēmgāh xwānēnd ēdōn =iz gāhān ō šaš ī xwānīhēd gāh ud yasn hafthād ud uštwadgāh ud spandmadgāh ud wahuxšahrgāh ud wahištōštgāh
WZ-K35-outdated s543	wz 28.2	ēdōn =iz naskān ō šaš čiyōn gāhān ō dō ī xwānīhēd ēk gāhān ī gāhānīg ī ast yašt ud ēk abārīg gāhān
WZ-K35-outdated s544	wz 28.2	hādamānsr =iz ō dō ēk mānsr ī purrdaxšag ī ārāstār ī ast pāzen ud ratuštāytī ud ēk mānsr ī purrdaxšag ī weh ī ast abārīg hādamānsr
WZ-K35-outdated s545	wz 28.2	dād =iz ō dō ēk dād ī ǰuddēw ī ast widēwdād ud ēk dād ī zarduxšt ī ast abārīg dād
WZ-K35-outdated s546	wz 28.3	pas baxšīhist ō dō =ēw čiyōn ahunawar dō =ēw mārīg ud gāhān dō =ēw ī ast ahunawar ahlāyīhstāyišnīh ud yazadānkirdārīh az yānīmanō tā ō ērman ī āgenēn dō =ēw ud naskān wīstēk
WZ-K35-outdated s547	wz 28.4	pas baxšīhist gāhān radhomānāgīhā abar čēīh ud čiyōnīh ī nimūd čiyōn pahikārradestān kē dādīg pahikārišn īg pad =iš paydāg zaxmestān kē =š tōzišn ud zaxm az =iš paydāg ud stōrestān kē =š wināh ud čandtōzišnīh ī rēš abar stōrān gōspandān az =iš paydāg artēštārān kē =š kārēzār az =iš paydāg pasušhorestān kē =š gōspand pad sālārīhēwēnīhā dāštan az =iš paydāg ǰōrdāykārestān kē =š warzīgarīh az =iš paydāg ud warestān kē =š war ud passāxt az =iš paydāg ud abārīg ī hamšōn
WZ-K35-outdated s548	wz 28.5	pas baxšīhist gāhān ō 1016 gāh ud naskān ō hazār ēk pargard čiyōn hādōxt rad ast ī naskān ērman ī pahlom gōwišn ī abar ristāxēz rad ast ī pargardān ud abar abārīg lgltʾn ōwōn bē hambūd čiyōn hazār glym ǰōrdā ud wāstar ī bastag ka azabar ān hazār ēk wuzurg bē dahēnd kē harwispīn bē pāyēd az tagarg ud wārān ān ī garm wād ud ān ī sard
WZ-K35-outdated s549	wz 28.6	ud pas baxšīhist gāhān ō 6666 mārīg naskān =iz hammis 6666 dādestān pad =iš brīdag
WZ-K35-outdated s550	wz 28.6	6666 mārīg ī pad gāhān nimūdār ast ī az petyārag ō dām madan tā bē ō frazām ī šaš hazārag harw hazārag =ēw dah sadōzim ī bawēd šašt sadōzim ud harw sadōzim =ēw dah wōyγn kē =š pad =iš rasēd sarmāg ud tangīh ī škeft bawēd šašsad wōyγn ud harw wōyγn =ēw dah sāl ī ǰahēd 6000 sāl
WZ-K35-outdated s551	wz 28.6	gāhān šaš mārīg ī fradom nimūdārīh ast ī šaš hazārag ud pas šašt any 60 sadōzim ud pas šašsad any šašsad wōyγn ud pas 6000 any 6000 sāl
WZ-K35-outdated s552	wz 28.7	ērman ī ašawahišt hamwāz abar sar ī gāhān ān ī panǰāhhaft sāl ī sōšyans ān =iz rāy ērman az ahlāyīhstāyišnīh ī pad sar ī ērmanyazišnīh hammis panǰāhhaft mārīgān čiyōn ērman wīstčahār ahlāyīhstāyišnīh dō ud ērmanyazišnīh wīstēk hammis panǰāhhaft
WZ-K35-outdated s553	wz 28.7	pad nām ī yazdān
WZ-K35-outdated s554	wz 28.7	gōwišn ī zādspram ī gušnǰamān
WZ-K35-outdated s555	wz 29.–	abar passāzišn ī mardōmān az tan ǰān ud ruwān
WZ-K35-outdated s556	wz 29.1	kū homānāg ast tan kē =š passāzišnān hēnd gōšt ud astag ud pih ud abārīg ō xānag kē =š passāzišn az gil ud sang ud dār ud abārīg
WZ-K35-outdated s557	wz 29.2	frāz waxšēnīdār frawahr kē dast ud pāy waxšēnēd ud narīh ud mādagīh paydāgēnēd ud rahag ud pay passāzēd ud astān ō ham barēd ud rāh ud widarg paydāgēnēd ud dar ud rōzan wišāyēd bē ō rāzkirrōg kē kadag dēsēd
WZ-K35-outdated s558	wz 29.3	ud ǰān kē tan zīndag dārēd bē ō ātaxš ī andar gumbad abar gāh nišīnānd
WZ-K35-outdated s559	wz 29.4	ēd rāy čē čiyōn ātaxš mānišn abar ādurgāh ud pad hamāg kustagān tabišn bē rasēnēd brāh ud payrōg pad dar bē abganēd ō slʾdʾn dīdārīh =it ud xwad pad xwarišn zīyēd ka az xwarišn frāz mānēd nizār apadyāwand šawēd fradom kustagān ī gumbad afsarēnd ka bowandag bē afsard hamāg gumbad sard bawēd ān =iz brāh ud rōšnāgīh ī wēnīhist awēnābdāg bawēd hamgōnag ǰān gōhr rōšnīh ud garmīh u =š māništ andar dil čiyōn ātaxš abar ātaxšgāh ud xōn andar rahagān widāxtag hamāg tan garm dārēd brāh ud payrōg abar barēd pad dō rōzan ī abar sar ī xwad hēnd čašmān bē abganēd wēnāgīh ī čašmān ud hambōyāgīh ī wēnīgān ud āšnawāgīh ī gōšān ud mizagdārīh ī dahan ud ptlmʾhʾkīh ī tanān ud ǰumbāgīh ī ēwēnīg az ham čihr
WZ-K35-outdated s560	wz 29.5	u =š winnārišn ī zīndagīh pad xwarišnān āb ud ātaxš ī andar tan wizārdag paymānīg pad ān ristag nišāndārh čiyōn ka dēg =ēw xwarišn sāxtan rāy kē =š xwarišn ud āb andar azabar ātaxš nihādak ud ātaxš az bērōn āb az andarōn tābēd tā xwarišn bē ō paymān rasēd ān ī abāyišnīg az dēg bērōn gīrīhēd
WZ-K35-outdated s561	wz 29.6	čē kumīg homānāgīh ast dēg ī xwarišn ud āb andarōn dārēd ud pad gyānīg ātaxš ēwēnīhā tābīhēd
WZ-K35-outdated s562	wz 29.6	ka ō sāmān ī xwēš mad pad zōr ī čihr ān ī rōšn ī zōrōmand bē ō ǰagar āhenǰēd az ǰagar pad rahagān ud az rahag pad xōn bē ō sar ud abārīg tan sgēnīd ud abar mazg ī sar abzōn bawēd wēnāgīh ī čašmān ud abārīg šnāsagān u =š dast =iz ud pāy az =iš zōr padīrift ud ān ī anabāyšnīg pad zōr ī spōzāgīh bē ō bērōn spōzēd
WZ-K35-outdated s563	wz 29.6	abdom frāzwiderišnīh ī ǰān axwardārīh wihān ud nizārīh ī gyānīg ātaxš az ham bē afsardan ī dast ud pāy ud ul uzīdan ī az dil ud sard būdan ī hamāg tan ud ǰud būdan ī rōšnāgīh ī čašmān pad ham homānāgīh ī afsardan ī ātaxš
WZ-K35-outdated s564	wz 29.7	ud spāhbed ruwān ī xwadā ud rāyēnīdār ī tan mswš xwēš rad buništ pad =iš homānāg ō ātaxšwaxšēnīdār az gumbad pāk druyist pad nigerišn dāštan ud ātaxš abrōxtan andar xwēškārīh
WZ-K35-outdated s565	wz 29.8	ud ān ī ka tan xuftag ruwān bērōnīhēd ast ka nazdīk ast ka dūr bē šawēd xīrān nigerēd pad wigrādagīh hangām abāz ō tan šawēd pad ān homānāgīh čiyōn ka ātaxš nihuft dar ī gumbad bast ast ka nazdīk ast ka dūr šawēd
WZ-K35-outdated s566	wz 29.9	bē čiyōn ātaxš ī gētīyīg gumbad az passāzišn ī gētīyān ud ātaxšwaxšēnīdār mardōm ǰān ī mēnōyīg pad āfurišn ī az dādār rāyēnīdār ī tan ud ruwān ī mēnōyīg
WZ-K35-outdated s567	wz 29.9	pad hamāg čim bazišn ud wāspuhragānīh ēwēnag bē kird ud pad =iz āzārīgdānišnīh bē ō čimxwāstārān nimūdan nē šāyēd
WZ-K35-outdated s568	wz 29.10	bē mēnōy ō gētīyīgān pad čim ud handāzag homānāg ī nišānag ī nē šāyēd būdan šāyēd nimūdan
WZ-K35-outdated s569	wz 29.11	ōwōn čiyōn ka mard =ēw pad būm ī hindūgān klg =ēw ī ēksrū dīd u =š griftan bē ō ērānšahr yyy nē tuwān būd u =š abāz nimūdan ī ō ērānšahrīgān rāy abar dēwār pad pahikār nēk ham homānāg bē nigārd
WZ-K35-outdated s570	wz 30.–	abar passāzišn ī mardōmān
WZ-K35-outdated s571	wz 30.1	kū =š homānāgīh ōwōn mardīhā čiyōn asmānīg spihr ī gardišnīg ī ast čahār mīh ī harw mīh =ēw se axtar čē hammis passāzišn ī mardōmān mādagwarīhā pad se ī ast tanīg ud gyānīg ud ruwānīg
WZ-K35-outdated s572	wz 30.2	harw ēk =ēw se bazišn
WZ-K35-outdated s573	wz 30.3	tanīg se ī ast tanīgirdīg ud ābīg ud wādīg
WZ-K35-outdated s574	wz 30.4	tanīgirdīg pad haft twb uspurrīgīhist ī ast ān ī andartom mazg ud pērāmōn mazg ast ud pērāmōn ast gōšt ud pērāmōn gōšt pih ud pērāmōn pih rahag ud pērāmōn rahag pōst ud pērāmōn pōst mōy
WZ-K35-outdated s575	wz 30.5	ud yyypīhist mazg ō māh kē =š petyārag māh ī abāxtarīg kē čiyōn māhbay pad waxšišn handām druyistčihragīhā ʾptwn abar mazgān kirdyyy māh ī abāxtarīg bē wināhēd andar abāxtarān plsp ī andarōntom dārēd
WZ-K35-outdated s576	wz 30.6	azabar māh tīr u =š mehmānīh abar ast
WZ-K35-outdated s577	wz 30.7	azabar tīr anāhīd u =š mehmānīh abar gōšt
WZ-K35-outdated s578	wz 30.8	azabar anāhīd mihr u =š mehmānīg abar pih
WZ-K35-outdated s579	wz 30.9	azabar mihr warahrān u =š mehmānīh abar xōnīg rahag
WZ-K35-outdated s580	wz 30.10	azabar warahrān ohrmazd u =š u =š mehmānīh abar pōst hučihrgar ī tanān
WZ-K35-outdated s581	wz 30.11	azabar ohrmazd kēwān u =š mehmānīh abar mōy
WZ-K35-outdated s582	wz 30.12	u =š ēn ast nigārag
WZ-K35-outdated s583	wz 30.13	gardišn ī māh pad māh =ēw tīr pad se māh anāhīd pad šaš māh ud nēm mihr pad sāl =ēw warahrān pad sāl =ēw ud nēm ohrmazd pad dwāzdah sāl kēwān pad sīh sāl
WZ-K35-outdated s584	wz 30.14	āb andar tan mādagwarīhā čahār ī ast xōn ud drēm ud wiš ī suxr ud wiš ī syā
WZ-K35-outdated s585	wz 30.15	xōn gōhr garm ud xwēd u =š gōn suxr u =š mizag šīrān u =š kadag pad ǰagar
WZ-K35-outdated s586	wz 30.15	drēm sard ud xwēd ud gōn spēd ud mizag sōr u =š kadag pad suš
WZ-K35-outdated s587	wz 30.15	wiš ī suxr garm ud hušk ud suxr ō zardīh wardišnīg u =š mizag taxl u =š kadag pad zahrag
WZ-K35-outdated s588	wz 30.15	wiš ī syā sard ud hušk u =š gōn syā u =š mizag tlwpš u =š kadag pad spurr
WZ-K35-outdated s589	wz 30.16	pēšōbāy az āmēzišnān xōn ō ǰagar šawēd ud pas andar ayārdēnišn kaf bē ǰagar abganēd ēg =iš čēnīd ud bē ō blgm gwʾhlēnīd
WZ-K35-outdated s590	wz 30.16	pas zahrag ī azabar ǰagar bē ēstēd ān ī bʾlyk ī tēz ul āhenǰēd bē ō wiš ī suxr bawēd
WZ-K35-outdated s591	wz 30.16	bʾstʾn dahan wišād dārēd qš ī suxr abar kumīg rēzēd ī xwarišn gugārēd pas stabrīh ī abāz mānēd frōd ō spurr afsānīhēd bē ō wiš ī syā bawēd
WZ-K35-outdated s592	wz 30.17	pas az ēn harw čahār āmēzišnān tōhmagān kē pad bālist ī sar andar mazg gāh pad ān rahag pad pušt abar šawēd zōr =ēw ī azharwčahārpassāxtīh rāy paymānagīg abāz ō ǰagar āhenǰēd
WZ-K35-outdated s593	wz 30.17	az hamāg kirb ī tan =ēw abar čēnīd andar čihrag ōstīgān bē kunēd pad tōhm ēwēnag frāz rēzīhēd u =š bawišn ud zāyišn ī mardōmān az =iš bawēd
WZ-K35-outdated s594	wz 30.18	ān čahār āmēzišn ī ǰudčihrag ǰudkār bē ō čahār pēšag ī mardōm ī hēnd hammōzgār āsrōn ud zadār artēštār ud parwardār wāstaryōš ud plstʾl hutuxš
WZ-K35-outdated s595	wz 30.19	tōhmag abar awēšān čiyōn šahryār abar čahār pēšagān
WZ-K35-outdated s596	wz 30.20	ēd =iz rāy dehbedān pušt ī ērān xwānīhēd čē čiyōn tōhmag az hamāg kirb ī tanān zōr =ēw ō xwēš āhenǰēd ud pad frāzrēzišnīh daxšag ī kālbod =ēw ham homānāg az =iš dārīhēd ōwōn amaragānīhā kadārizēw ō dād rāh kāmag kunēd ī dehbedān warzēnd
WZ-K35-outdated s597	wz 30.21	wād kadag pad dil
WZ-K35-outdated s598	wz 30.21	ēdōnčihragīhā nē garm nē sard pad ātaxš ī andar dil kē =š sardīh ud xwēdīh ī az suš abāg āmēxtag hamēwēnag paymānīgīhā bē tābēd ud hamāg tan garm dārēd
WZ-K35-outdated s599	wz 30.21	4ān zōrān ī tan ham =iz ōwōn pad =iš frāz rawēnd čiyōn tazāgān āb pad wād
WZ-K35-outdated s600	wz 30.21	ka pad tābišn ātaxš ī az dil freh az paymān garm bawēd ān nērōg ī ulāhang pad gōwišn bē ō bērōn tazēd ud az frawahr ī andarwāy xunagīh padīrēd pad plwdāhang abāz ō dil šawēd
WZ-K35-outdated s601	wz 30.21	pad padīrišn ud abespārišn ī paymānīg zōr wād ī plwltšn zīndag dārēd tan
WZ-K35-outdated s602	wz 30.22	gyānīg se ast ǰān bōy frawahr
WZ-K35-outdated s603	wz 30.23	ud ǰān rōšn garm ud hamgōhr ī ātaxš
WZ-K35-outdated s604	wz 30.23	pēšōbāy abāg tōhm ī ātaxštōhmag andar ō gāh šawēd čahārom māh pad tābišn ī pad kālbod ī tan paydāg bawēnd
WZ-K35-outdated s605	wz 30.23	fradom čašmān nigārīhēd ud ātaxšīg rōšnīh ī xwēš pad čašmān ō dīdār āwarīhēd pas pad bowandagdahišnīh ī sar pad abardomīh ī mazg gāh gīrēd
WZ-K35-outdated s606	wz 30.23	didīgar pad ātaxš ēwēnag bē ō dil šawēd u =š ānōh ʾwstʾn ī mādagwar ast
WZ-K35-outdated s607	wz 30.23	sidīgar az hambaxšišn ātaxškirbīhā frōd ō kumīg šawēd ānōh gāh =ēw bē gīrēd ud harw se pad hambandīh bē winnārēd čē fradom xwarišnān xwārišnān zīndakkar ī gyānān andar ō kumīg šawēd
WZ-K35-outdated s608	wz 30.23	pad pahikār ī hordād amurdād ātaxš bē abrōzēd
WZ-K35-outdated s609	wz 30.23	az ānōh brāh abar ō dil šawēd ātaxš ī andar dil zōrōmand bē kunēd ud az dil wād ī garmōg ī ēkčihrag
WZ-K35-outdated s610	wz 30.23	ǰān pad 3 ātaxš ī andar tan gāh dārēd
WZ-K35-outdated s611	wz 30.24	u =šān ǰud ǰud xwēškārīh paydāg
WZ-K35-outdated s612	wz 30.25	čē az ān ī andar mazg ī sar baxšīhēnd swhšnʾn ī hēnd wēnāgīh ud āšnawāgīh ud hambōyāgīh ud čaxšāgīh ud ptlmʾhʾkīh
WZ-K35-outdated s613	wz 30.26	ud ān ī andar dil mādayān kār pad wād ī ulāhang ud frōdāhang pad ātaxš ī wuzurg tāftan ī hamāg tanān ǰumbišn homānāg az hamzōr
WZ-K35-outdated s614	wz 30.27	ud ān ī andar kumīg bē baxt ō čahār zōr ī ast āhenǰāg ud gīrāg ud gugārāg ud spōzāg
WZ-K35-outdated s615	wz 30.28	homānāg ast zōr ī ahnčʾk kē xwarišnān xwārišnān andar ō kumīg ī xwēšīg kadag āhenǰēd čiyōn kārframān kē abzār gōšt xwarišnān xrīnēd bē ō xānag frēstēd
WZ-K35-outdated s616	wz 30.29	ud gīrāg az sūrāg ī kumīg tābēd ud āb ī rōšn ī zōrōmand abar čēnīd ud ō čahār baxšēd ud xōn ō ǰagar ud drēm ō suš ud wiš ī suxr ō zahrag ud wiš ī syā ō spurr frēstēd ō xwarišnbaxš homānāg
WZ-K35-outdated s617	wz 30.30	spōzāg bē ō gyāgrōb
WZ-K35-outdated s618	wz 30.31	ud ēn 3 ātaxš ān ī andar sar āsrōn čihrag u =š ādur farnbay ayārtar ān ī andar dil artēštār čihrag u =š ādur gušnasp ayārtar ud ān ī andar kumīg wāstaryōš čihrag u =š ādur burzēnmihr ayārtar
WZ-K35-outdated s619	wz 30.32	bōy andar ǰān gumēxtag
WZ-K35-outdated s620	wz 30.32	ǰān mʾlšn wizīdārīhā az bōy wēš abāg ruwān tanīg zōr
WZ-K35-outdated s621	wz 30.32	ka tan ēd kunēd ǰān andar tan ruwān bērōn ud bōy mayān ī awēšān paygāmbarīh kunēd ud āgāhīh az ruwān padīrēd ud ō ǰān nimāyēd ǰān ō nigāhbed ōš abespārēd
WZ-K35-outdated s622	wz 30.32	ud abdom ka tan widerēd ātaxšsuxrīh rāy ka az zamīg bē ō mēnawišawēd fradom ō ātaxš gumēxtēd ud ān se rōz ī pas az marg pad nazdīkīh ī tan pādag ō kālbod ī tan hamē nigerēd pad =iš grīyēd
WZ-K35-outdated s623	wz 30.32	ud ka sag ud way frāz šawēnd ud tan darrēnīd kāmēnd frāz tarsēd ōwōn čiyōn mēš az gurg ud ō sag ud way pahikārēd kū ma ēn ī man kirb frāz xwarēd kē =m ohrmazd abdom =iz abāz kunēd pad tan ī pasēn
WZ-K35-outdated s624	wz 30.33	šab ī sidīgar andar bām ruwān ud tan ī druwand ka ēk az did frāz wardēnd ruwān ō bōy pahikārēd kū bē tō bawišawē ō ān ī pāšom axwān bē man ēdar frāz šbkwnty
WZ-K35-outdated s625	wz 30.34	agar ahlaw abāg ruwān az yazdān bahr ī kardaggārān bčyhwnyt čiyōn mehāfrāh ud hamdastwar kē pad ardīg frazām abāg spāhbed bē ō dar ī šahryār šawēd ud dāšn ī huāfrāhān windēd
WZ-K35-outdated s626	wz 30.35	frāzwaxšēnīdār frawahr abāg tōhm andar ō gāh šawēd ud pad ham gām az tōhmīh bē ō gumēzagīh ud az gumēzagīh bē ō frehxōnīh wardēnēd
WZ-K35-outdated s627	wz 30.35	u =š pas =iz čašm ud abārīg handāmān nigārēd ud pas drubuštīhist
WZ-K35-outdated s628	wz 30.35	az pušt pahlūg frāz waxšēnēd čiyōn tāgān pad spēzišn az draxt
WZ-K35-outdated s629	wz 30.35	ud pas abzārān ī andarōnīg ī aškamb kardag pad xwēškārīh paydāg bē kunēd
WZ-K35-outdated s630	wz 30.35	ud pas dast pāy angustān bē rōyēnēd az sar mazg bē ō angustān rawēd čiyōn ān ī afsard ddnʾl
WZ-K35-outdated s631	wz 30.35	pas mizag brūg ud mōy nigārēd
WZ-K35-outdated s632	wz 30.35	u =š mādagwarīhā kār se ī ast waxšēnīdan abzūdan pādan
WZ-K35-outdated s633	wz 30.35	waxšēnīdan ān čiyōn ka dast ud pāy ud abārīg handāmān ī abzārīg pad waxšišn bē ō dīdār āwarēd
WZ-K35-outdated s634	wz 30.35	abzūdan ān ī ka handām =ēw abzāyēd tā bē spurrīgīh sāmān
WZ-K35-outdated s635	wz 30.35	pādan ān ī ka ōstīgānīhā pad xwēš sāmān gāh pāyēd
WZ-K35-outdated s636	wz 30.36	dānišnīg se wīr xwāhēd ōš pāyēd ud xrad wizīnēd
WZ-K35-outdated s637	wz 30.37	ruwānīg se ī ast ruwān ī andar tan ruwān ī bērōn ruwān ī pad mēnōyān axwān
WZ-K35-outdated s638	wz 30.38	ruwān ī tanīg čiyōn tan =iz xwānīhist čē xwad mēnōy ī tan ast spāhbed homānāg ī ō dušmenān razm frēstīhist u =š hamāg spāh abzārān ristagōmand dāštan xwēškārīh ud im ast kē menēd ud gōwēd ud warzēd kāmag
WZ-K35-outdated s639	wz 30.38	ast ī ka =š frārōn pad huīh ud ast ī ka =š abārōn pad dušīh
WZ-K35-outdated s640	wz 30.38	ud imiz ast kē pad hukunišnīh pāddāšn ud pad duškunišnīh pādifrāh mēnōyīg hampaymānīhā abāz nimāyēd
WZ-K35-outdated s641	wz 30.38	u =š buništ pad dō wihān kū dānišnōmand ud tuwānnērōg bawēd u =š dānišn tuwān nē čimīgīhā bē ō kār burdan ayāb =iš xwāyišn pursišn būd u =š nē xwāst andar adēnīh parwand raft čiyōn mahist parwānag ī ō dušox
WZ-K35-outdated s642	wz 30.39	handāzag nha ī nimāyīhēd pad dēn kū ān ī kōdakxrad mardōm xwēš xradīh wattom
WZ-K35-outdated s643	wz 30.39	ēn =iz kū hunsandīh ī pad kōdakxradīh parwānag =ēw ast ī ō dušox
WZ-K35-outdated s644	wz 30.39	ēn =iz kū az dušdanāgīh ī az dušāgāhīh frahist mardōm druwand bawēnd ud dušoxīg bē kē murd tā nūn bē =iz kē mīrēnd az nūn frāz
